"","date","time","county_name","county_outages","county_total","state_outages","state_perc"
"415","10/22/2018","12:00","DESOTO","0","17827","69526","0.66"
"416","10/22/2018","12:00","DIXIE","0","10113","69526","0.66"
"417","10/22/2018","12:00","DUVAL","0","449806","69526","0.66"
"418","10/22/2018","12:00","ESCAMBIA","0","156436","69526","0.66"
"419","10/22/2018","12:00","FLAGLER","0","59627","69526","0.66"
"420","10/22/2018","12:00","FRANKLIN","0","10642","69526","0.66"
"421","10/22/2018","12:00","GADSDEN","3466","22425","69526","0.66"
"422","10/22/2018","12:00","GILCHRIST","0","9109","69526","0.66"
"423","10/22/2018","12:00","GLADES","0","7435","69526","0.66"
"424","10/22/2018","12:00","GULF","3062","11026","69526","0.66"
"425","10/22/2018","12:00","HAMILTON","0","6807","69526","0.66"
"426","10/22/2018","12:00","HARDEE","0","12375","69526","0.66"
"427","10/22/2018","12:00","HENDRY","0","18586","69526","0.66"
"428","10/22/2018","12:00","HERNANDO","0","95043","69526","0.66"
"429","10/22/2018","12:00","HIGHLANDS","0","62344","69526","0.66"
"430","10/22/2018","12:00","HILLSBOROUGH","0","634262","69526","0.66"
"431","10/22/2018","12:00","HOLMES","0","10347","69526","0.66"
"432","10/22/2018","12:00","INDIAN","0","93042","69526","0.66"
"433","10/22/2018","12:00","JACKSON","16274","24048","69526","0.66"
"434","10/22/2018","12:00","JEFFERSON","0","8376","69526","0.66"
"435","10/22/2018","12:00","LAFAYETTE","0","4192","69526","0.66"
"436","10/22/2018","12:00","LAKE","0","180116","69526","0.66"
"437","10/22/2018","12:00","LEE","0","445581","69526","0.66"
"438","10/22/2018","12:00","LEON","61","149600","69526","0.66"
"439","10/22/2018","12:00","LEVY","0","25132","69526","0.66"
"440","10/22/2018","12:00","LIBERTY","885","4081","69526","0.66"
"441","10/22/2018","12:00","MADISON","0","11037","69526","0.66"
"442","10/22/2018","12:00","MANATEE","0","214713","69526","0.66"
"443","10/22/2018","12:00","MARION","0","190998","69526","0.66"
"444","10/22/2018","12:00","MARTIN","0","94739","69526","0.66"
"445","10/22/2018","12:00","MIAMI-DADE","0","1161492","69526","0.66"
"446","10/22/2018","12:00","MONROE","0","62035","69526","0.66"
"447","10/22/2018","12:00","NASSAU","0","45678","69526","0.66"
"448","10/22/2018","12:00","OKALOOSA","0","109967","69526","0.66"
"449","10/22/2018","12:00","OKEECHOBEE","0","22420","69526","0.66"
"450","10/22/2018","12:00","ORANGE","0","582021","69526","0.66"
"451","10/22/2018","12:00","OSCEOLA","0","153219","69526","0.66"
"452","10/22/2018","12:00","PALM","0","777888","69526","0.66"
"453","10/22/2018","12:00","PASCO","0","270524","69526","0.66"
"454","10/22/2018","12:00","PINELLAS","0","537090","69526","0.66"
"455","10/22/2018","12:00","POLK","0","332026","69526","0.66"
"456","10/22/2018","12:00","PUTNAM","0","41195","69526","0.66"
"457","10/22/2018","12:00","SANTA","0","80308","69526","0.66"
"458","10/22/2018","12:00","SARASOTA","0","270195","69526","0.66"
"459","10/22/2018","12:00","SEMINOLE","0","209801","69526","0.66"
"460","10/22/2018","12:00","ST.","0","134966","69526","0.66"
"461","10/22/2018","12:00","ST.","0","156999","69526","0.66"
"462","10/22/2018","12:00","SUMTER","0","75106","69526","0.66"
"463","10/22/2018","12:00","SUWANNEE","0","22612","69526","0.66"
"464","10/22/2018","12:00","TAYLOR","0","13343","69526","0.66"
"465","10/22/2018","12:00","UNION","0","5383","69526","0.66"
"466","10/22/2018","12:00","VOLUSIA","0","289325","69526","0.66"
"467","10/22/2018","12:00","WAKULLA","3","15915","69526","0.66"
"468","10/22/2018","12:00","WALTON","0","60490","69526","0.66"
"469","10/22/2018","12:00","WASHINGTON","1835","13211","69526","0.66"
"470","10/22/2018","15:00","ALACHUA","0","130145","67211","0.63"
"471","10/22/2018","15:00","BAKER","0","11589","67211","0.63"
"472","10/22/2018","15:00","BAY","36520","117625","67211","0.63"
"473","10/22/2018","15:00","BRADFORD","0","12592","67211","0.63"
"474","10/22/2018","15:00","BREVARD","0","312898","67211","0.63"
"475","10/22/2018","15:00","BROWARD","0","939531","67211","0.63"
"476","10/22/2018","15:00","CALHOUN","5415","6937","67211","0.63"
"477","10/22/2018","15:00","CHARLOTTE","0","117437","67211","0.63"
"478","10/22/2018","15:00","CITRUS","0","88238","67211","0.63"
"479","10/22/2018","15:00","CLAY","0","94266","67211","0.63"
"480","10/22/2018","15:00","COLLIER","0","250710","67211","0.63"
"481","10/22/2018","15:00","COLUMBIA","0","33514","67211","0.63"
"482","10/22/2018","15:00","DESOTO","0","17827","67211","0.63"
"483","10/22/2018","15:00","DIXIE","0","10113","67211","0.63"
"484","10/22/2018","15:00","DUVAL","0","449806","67211","0.63"
"485","10/22/2018","15:00","ESCAMBIA","0","156436","67211","0.63"
"486","10/22/2018","15:00","FLAGLER","0","59627","67211","0.63"
"487","10/22/2018","15:00","FRANKLIN","0","10642","67211","0.63"
"488","10/22/2018","15:00","GADSDEN","3223","22425","67211","0.63"
"489","10/22/2018","15:00","GILCHRIST","0","9109","67211","0.63"
"490","10/22/2018","15:00","GLADES","0","7435","67211","0.63"
"491","10/22/2018","15:00","GULF","3062","11026","67211","0.63"
"492","10/22/2018","15:00","HAMILTON","0","6807","67211","0.63"
"493","10/22/2018","15:00","HARDEE","0","12375","67211","0.63"
"494","10/22/2018","15:00","HENDRY","0","18586","67211","0.63"
"495","10/22/2018","15:00","HERNANDO","0","95043","67211","0.63"
"496","10/22/2018","15:00","HIGHLANDS","0","62344","67211","0.63"
"497","10/22/2018","15:00","HILLSBOROUGH","0","634262","67211","0.63"
"498","10/22/2018","15:00","HOLMES","0","10347","67211","0.63"
"499","10/22/2018","15:00","INDIAN","0","93042","67211","0.63"
"500","10/22/2018","15:00","JACKSON","16241","24048","67211","0.63"
"501","10/22/2018","15:00","JEFFERSON","0","8376","67211","0.63"
"502","10/22/2018","15:00","LAFAYETTE","0","4192","67211","0.63"
"503","10/22/2018","15:00","LAKE","0","180116","67211","0.63"
"504","10/22/2018","15:00","LEE","0","445581","67211","0.63"
"505","10/22/2018","15:00","LEON","51","149600","67211","0.63"
"506","10/22/2018","15:00","LEVY","0","25132","67211","0.63"
"507","10/22/2018","15:00","LIBERTY","861","4081","67211","0.63"
"508","10/22/2018","15:00","MADISON","0","11037","67211","0.63"
"509","10/22/2018","15:00","MANATEE","0","214713","67211","0.63"
"510","10/22/2018","15:00","MARION","0","190998","67211","0.63"
"511","10/22/2018","15:00","MARTIN","0","94739","67211","0.63"
"512","10/22/2018","15:00","MIAMI-DADE","0","1161492","67211","0.63"
"513","10/22/2018","15:00","MONROE","0","62035","67211","0.63"
"514","10/22/2018","15:00","NASSAU","0","45678","67211","0.63"
"515","10/22/2018","15:00","OKALOOSA","0","109967","67211","0.63"
"516","10/22/2018","15:00","OKEECHOBEE","0","22420","67211","0.63"
"517","10/22/2018","15:00","ORANGE","0","582021","67211","0.63"
"518","10/22/2018","15:00","OSCEOLA","0","153219","67211","0.63"
"519","10/22/2018","15:00","PALM","0","777888","67211","0.63"
"520","10/22/2018","15:00","PASCO","0","270524","67211","0.63"
"521","10/22/2018","15:00","PINELLAS","0","537090","67211","0.63"
"522","10/22/2018","15:00","POLK","0","332026","67211","0.63"
"523","10/22/2018","15:00","PUTNAM","0","41195","67211","0.63"
"524","10/22/2018","15:00","SANTA","0","80308","67211","0.63"
"525","10/22/2018","15:00","SARASOTA","0","270195","67211","0.63"
"526","10/22/2018","15:00","SEMINOLE","0","209801","67211","0.63"
"527","10/22/2018","15:00","ST.","0","134966","67211","0.63"
"528","10/22/2018","15:00","ST.","0","156999","67211","0.63"
"529","10/22/2018","15:00","SUMTER","0","75106","67211","0.63"
"530","10/22/2018","15:00","SUWANNEE","0","22612","67211","0.63"
"531","10/22/2018","15:00","TAYLOR","0","13343","67211","0.63"
"532","10/22/2018","15:00","UNION","0","5383","67211","0.63"
"533","10/22/2018","15:00","VOLUSIA","0","289325","67211","0.63"
"534","10/22/2018","15:00","WAKULLA","3","15915","67211","0.63"
"535","10/22/2018","15:00","WALTON","0","60490","67211","0.63"
"536","10/22/2018","15:00","WASHINGTON","1835","13211","67211","0.63"
"537","10/22/2018","18:00","ALACHUA","0","130145","65306","0.62"
"538","10/22/2018","18:00","BAKER","0","11589","65306","0.62"
"539","10/22/2018","18:00","BAY","34964","117625","65306","0.62"
"540","10/22/2018","18:00","BRADFORD","0","12592","65306","0.62"
"541","10/22/2018","18:00","BREVARD","0","312898","65306","0.62"
"542","10/22/2018","18:00","BROWARD","0","939531","65306","0.62"
"543","10/22/2018","18:00","CALHOUN","5445","6937","65306","0.62"
"544","10/22/2018","18:00","CHARLOTTE","0","117437","65306","0.62"
"545","10/22/2018","18:00","CITRUS","0","88238","65306","0.62"
"546","10/22/2018","18:00","CLAY","0","94266","65306","0.62"
"547","10/22/2018","18:00","COLLIER","0","250710","65306","0.62"
"548","10/22/2018","18:00","COLUMBIA","0","33514","65306","0.62"
"549","10/22/2018","18:00","DESOTO","0","17827","65306","0.62"
"550","10/22/2018","18:00","DIXIE","0","10113","65306","0.62"
"551","10/22/2018","18:00","DUVAL","0","449806","65306","0.62"
"552","10/22/2018","18:00","ESCAMBIA","0","156436","65306","0.62"
"553","10/22/2018","18:00","FLAGLER","0","59627","65306","0.62"
"554","10/22/2018","18:00","FRANKLIN","0","10642","65306","0.62"
"555","10/22/2018","18:00","GADSDEN","2994","22425","65306","0.62"
"556","10/22/2018","18:00","GILCHRIST","0","9109","65306","0.62"
"557","10/22/2018","18:00","GLADES","0","7435","65306","0.62"
"558","10/22/2018","18:00","GULF","3062","11026","65306","0.62"
"559","10/22/2018","18:00","HAMILTON","0","6807","65306","0.62"
"560","10/22/2018","18:00","HARDEE","0","12375","65306","0.62"
"561","10/22/2018","18:00","HENDRY","0","18586","65306","0.62"
"562","10/22/2018","18:00","HERNANDO","0","95043","65306","0.62"
"563","10/22/2018","18:00","HIGHLANDS","0","62344","65306","0.62"
"564","10/22/2018","18:00","HILLSBOROUGH","0","634262","65306","0.62"
"565","10/22/2018","18:00","HOLMES","0","10347","65306","0.62"
"566","10/22/2018","18:00","INDIAN","0","93042","65306","0.62"
"567","10/22/2018","18:00","JACKSON","16231","24048","65306","0.62"
"568","10/22/2018","18:00","JEFFERSON","0","8376","65306","0.62"
"569","10/22/2018","18:00","LAFAYETTE","0","4192","65306","0.62"
"570","10/22/2018","18:00","LAKE","0","180116","65306","0.62"
"571","10/22/2018","18:00","LEE","0","445581","65306","0.62"
"572","10/22/2018","18:00","LEON","31","149600","65306","0.62"
"573","10/22/2018","18:00","LEVY","0","25132","65306","0.62"
"574","10/22/2018","18:00","LIBERTY","839","4081","65306","0.62"
"575","10/22/2018","18:00","MADISON","0","11037","65306","0.62"
"576","10/22/2018","18:00","MANATEE","0","214713","65306","0.62"
"577","10/22/2018","18:00","MARION","0","190998","65306","0.62"
"578","10/22/2018","18:00","MARTIN","0","94739","65306","0.62"
"579","10/22/2018","18:00","MIAMI-DADE","0","1161492","65306","0.62"
"580","10/22/2018","18:00","MONROE","0","62035","65306","0.62"
"581","10/22/2018","18:00","NASSAU","0","45678","65306","0.62"
"582","10/22/2018","18:00","OKALOOSA","0","109967","65306","0.62"
"583","10/22/2018","18:00","OKEECHOBEE","0","22420","65306","0.62"
"584","10/22/2018","18:00","ORANGE","0","582021","65306","0.62"
"585","10/22/2018","18:00","OSCEOLA","0","153219","65306","0.62"
"586","10/22/2018","18:00","PALM","0","777888","65306","0.62"
"587","10/22/2018","18:00","PASCO","0","270524","65306","0.62"
"588","10/22/2018","18:00","PINELLAS","0","537090","65306","0.62"
"589","10/22/2018","18:00","POLK","0","332026","65306","0.62"
"590","10/22/2018","18:00","PUTNAM","0","41195","65306","0.62"
"591","10/22/2018","18:00","SANTA","0","80308","65306","0.62"
"592","10/22/2018","18:00","SARASOTA","0","270195","65306","0.62"
"593","10/22/2018","18:00","SEMINOLE","0","209801","65306","0.62"
"594","10/22/2018","18:00","ST.","0","134966","65306","0.62"
"595","10/22/2018","18:00","ST.","0","156999","65306","0.62"
"596","10/22/2018","18:00","SUMTER","0","75106","65306","0.62"
"597","10/22/2018","18:00","SUWANNEE","0","22612","65306","0.62"
"598","10/22/2018","18:00","TAYLOR","0","13343","65306","0.62"
"599","10/22/2018","18:00","UNION","0","5383","65306","0.62"
"600","10/22/2018","18:00","VOLUSIA","0","289325","65306","0.62"
"601","10/22/2018","18:00","WAKULLA","3","15915","65306","0.62"
"602","10/22/2018","18:00","WALTON","0","60490","65306","0.62"
"603","10/22/2018","18:00","WASHINGTON","1737","13211","65306","0.62"
"604","10/22/2018","21:00","ALACHUA","0","130145","60868","0.57"
"605","10/22/2018","21:00","BAKER","0","11589","60868","0.57"
"606","10/22/2018","21:00","BAY","32035","117625","60868","0.57"
"607","10/22/2018","21:00","BRADFORD","0","12592","60868","0.57"
"608","10/22/2018","21:00","BREVARD","0","312898","60868","0.57"
"609","10/22/2018","21:00","BROWARD","0","939531","60868","0.57"
"610","10/22/2018","21:00","CALHOUN","5141","6937","60868","0.57"
"611","10/22/2018","21:00","CHARLOTTE","0","117437","60868","0.57"
"612","10/22/2018","21:00","CITRUS","0","88238","60868","0.57"
"613","10/22/2018","21:00","CLAY","0","94266","60868","0.57"
"614","10/22/2018","21:00","COLLIER","0","250710","60868","0.57"
"615","10/22/2018","21:00","COLUMBIA","0","33514","60868","0.57"
"616","10/22/2018","21:00","DESOTO","0","17827","60868","0.57"
"617","10/22/2018","21:00","DIXIE","0","10113","60868","0.57"
"618","10/22/2018","21:00","DUVAL","0","449806","60868","0.57"
"619","10/22/2018","21:00","ESCAMBIA","0","156436","60868","0.57"
"620","10/22/2018","21:00","FLAGLER","0","59627","60868","0.57"
"621","10/22/2018","21:00","FRANKLIN","0","10642","60868","0.57"
"622","10/22/2018","21:00","GADSDEN","2374","22425","60868","0.57"
"623","10/22/2018","21:00","GILCHRIST","0","9109","60868","0.57"
"624","10/22/2018","21:00","GLADES","0","7435","60868","0.57"
"625","10/22/2018","21:00","GULF","3062","11026","60868","0.57"
"626","10/22/2018","21:00","HAMILTON","0","6807","60868","0.57"
"627","10/22/2018","21:00","HARDEE","0","12375","60868","0.57"
"628","10/22/2018","21:00","HENDRY","0","18586","60868","0.57"
"629","10/22/2018","21:00","HERNANDO","0","95043","60868","0.57"
"630","10/22/2018","21:00","HIGHLANDS","0","62344","60868","0.57"
"631","10/22/2018","21:00","HILLSBOROUGH","0","634262","60868","0.57"
"632","10/22/2018","21:00","HOLMES","0","10347","60868","0.57"
"633","10/22/2018","21:00","INDIAN","0","93042","60868","0.57"
"634","10/22/2018","21:00","JACKSON","15776","24048","60868","0.57"
"635","10/22/2018","21:00","JEFFERSON","0","8376","60868","0.57"
"636","10/22/2018","21:00","LAFAYETTE","0","4192","60868","0.57"
"637","10/22/2018","21:00","LAKE","0","180116","60868","0.57"
"638","10/22/2018","21:00","LEE","0","445581","60868","0.57"
"639","10/22/2018","21:00","LEON","22","149600","60868","0.57"
"640","10/22/2018","21:00","LEVY","0","25132","60868","0.57"
"641","10/22/2018","21:00","LIBERTY","730","4081","60868","0.57"
"642","10/22/2018","21:00","MADISON","0","11037","60868","0.57"
"643","10/22/2018","21:00","MANATEE","0","214713","60868","0.57"
"644","10/22/2018","21:00","MARION","0","190998","60868","0.57"
"645","10/22/2018","21:00","MARTIN","0","94739","60868","0.57"
"646","10/22/2018","21:00","MIAMI-DADE","0","1161492","60868","0.57"
"647","10/22/2018","21:00","MONROE","0","62035","60868","0.57"
"648","10/22/2018","21:00","NASSAU","0","45678","60868","0.57"
"649","10/22/2018","21:00","OKALOOSA","0","109967","60868","0.57"
"650","10/22/2018","21:00","OKEECHOBEE","0","22420","60868","0.57"
"651","10/22/2018","21:00","ORANGE","0","582021","60868","0.57"
"652","10/22/2018","21:00","OSCEOLA","0","153219","60868","0.57"
"653","10/22/2018","21:00","PALM","0","777888","60868","0.57"
"654","10/22/2018","21:00","PASCO","0","270524","60868","0.57"
"655","10/22/2018","21:00","PINELLAS","0","537090","60868","0.57"
"656","10/22/2018","21:00","POLK","0","332026","60868","0.57"
"657","10/22/2018","21:00","PUTNAM","0","41195","60868","0.57"
"658","10/22/2018","21:00","SANTA","0","80308","60868","0.57"
"659","10/22/2018","21:00","SARASOTA","0","270195","60868","0.57"
"660","10/22/2018","21:00","SEMINOLE","0","209801","60868","0.57"
"661","10/22/2018","21:00","ST.","0","134966","60868","0.57"
"662","10/22/2018","21:00","ST.","0","156999","60868","0.57"
"663","10/22/2018","21:00","SUMTER","0","75106","60868","0.57"
"664","10/22/2018","21:00","SUWANNEE","0","22612","60868","0.57"
"665","10/22/2018","21:00","TAYLOR","0","13343","60868","0.57"
"666","10/22/2018","21:00","UNION","0","5383","60868","0.57"
"667","10/22/2018","21:00","VOLUSIA","0","289325","60868","0.57"
"668","10/22/2018","21:00","WAKULLA","3","15915","60868","0.57"
"669","10/22/2018","21:00","WALTON","0","60490","60868","0.57"
"670","10/22/2018","21:00","WASHINGTON","1725","13211","60868","0.57"
"671","10/23/2018","0:00","ALACHUA","0","130145","60842","0.57"
"672","10/23/2018","0:00","BAKER","0","11589","60842","0.57"
"673","10/23/2018","0:00","BAY","32035","117625","60842","0.57"
"674","10/23/2018","0:00","BRADFORD","0","12592","60842","0.57"
"675","10/23/2018","0:00","BREVARD","0","312898","60842","0.57"
"676","10/23/2018","0:00","BROWARD","0","939531","60842","0.57"
"677","10/23/2018","0:00","CALHOUN","5141","6937","60842","0.57"
"678","10/23/2018","0:00","CHARLOTTE","0","117437","60842","0.57"
"679","10/23/2018","0:00","CITRUS","0","88238","60842","0.57"
"680","10/23/2018","0:00","CLAY","0","94266","60842","0.57"
"681","10/23/2018","0:00","COLLIER","0","250710","60842","0.57"
"682","10/23/2018","0:00","COLUMBIA","0","33514","60842","0.57"
"683","10/23/2018","0:00","DESOTO","0","17827","60842","0.57"
"684","10/23/2018","0:00","DIXIE","0","10113","60842","0.57"
"685","10/23/2018","0:00","DUVAL","0","449806","60842","0.57"
"686","10/23/2018","0:00","ESCAMBIA","0","156436","60842","0.57"
"687","10/23/2018","0:00","FLAGLER","0","59627","60842","0.57"
"688","10/23/2018","0:00","FRANKLIN","0","10642","60842","0.57"
"689","10/23/2018","0:00","GADSDEN","2348","22425","60842","0.57"
"690","10/23/2018","0:00","GILCHRIST","0","9109","60842","0.57"
"691","10/23/2018","0:00","GLADES","0","7435","60842","0.57"
"692","10/23/2018","0:00","GULF","3062","11026","60842","0.57"
"693","10/23/2018","0:00","HAMILTON","0","6807","60842","0.57"
"694","10/23/2018","0:00","HARDEE","0","12375","60842","0.57"
"695","10/23/2018","0:00","HENDRY","0","18586","60842","0.57"
"696","10/23/2018","0:00","HERNANDO","0","95043","60842","0.57"
"697","10/23/2018","0:00","HIGHLANDS","0","62344","60842","0.57"
"698","10/23/2018","0:00","HILLSBOROUGH","0","634262","60842","0.57"
"699","10/23/2018","0:00","HOLMES","0","10347","60842","0.57"
"700","10/23/2018","0:00","INDIAN","0","93042","60842","0.57"
"701","10/23/2018","0:00","JACKSON","15776","24048","60842","0.57"
"702","10/23/2018","0:00","JEFFERSON","0","8376","60842","0.57"
"703","10/23/2018","0:00","LAFAYETTE","0","4192","60842","0.57"
"704","10/23/2018","0:00","LAKE","0","180116","60842","0.57"
"705","10/23/2018","0:00","LEE","0","445581","60842","0.57"
"706","10/23/2018","0:00","LEON","22","149600","60842","0.57"
